model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
ortho_layer_ica,spatial_block_noise,0.2,1.0,0.007810827,0.03642074,0.09641266,0.045597345,-0.07180877774953842,0.00030122578027658165,123
ortho_layer_ica,spatial_block_noise,0.5,1.0,0.0077356566,0.03606568,0.096284695,0.044757497,-0.0717267170548439,0.0003559325123205781,123
ortho_layer_ica,spatial_block_noise,1.0,1.0,0.0076255174,0.03592116,0.09530296,0.045177344,-0.07166354358196259,0.00035267166094854474,123
fourier,partial_random,0.0,1.0,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,partial_random,0.0,0.5,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,partial_random,0.0,0.25,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,partial_random,0.1,1.0,0.050540738,0.1395615,0.26536903,0.05828918,,,123
fourier,partial_random,0.1,0.5,0.018922707,0.07235898,0.16070431,0.04259032,,,123
fourier,partial_random,0.1,0.25,0.009187058,0.04106158,0.109729365,0.037005525,,,123
fourier,partial_random,0.2,1.0,0.23610948,0.3220192,0.5750982,0.12018515,,,123
fourier,partial_random,0.2,0.5,0.073723376,0.17224066,0.31997576,0.07292734,,,123
fourier,partial_random,0.2,0.25,0.025366392,0.0876513,0.1849372,0.053161904,,,123
fourier,partial_random,0.5,1.0,1.028627,0.6836383,1.1918662,0.29112455,,,123
fourier,partial_random,0.5,0.5,0.391738,0.4087579,0.73145354,0.19476557,,,123
fourier,partial_random,0.5,0.25,0.12595867,0.22287482,0.41036865,0.12515043,,,123
fourier,partial_random,1.0,1.0,2.017991,0.9456195,1.6407974,0.5130252,,,123
fourier,partial_random,1.0,0.5,0.97655255,0.63934845,1.1323438,0.38387462,,,123
fourier,partial_random,1.0,0.25,0.36552194,0.38076454,0.6856845,0.25383827,,,123
fourier,harmonic_spatial,0.0,1.0,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,harmonic_spatial,0.0,0.5,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,harmonic_spatial,0.0,0.25,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,harmonic_spatial,0.1,1.0,0.03250486,0.105807886,0.20738184,0.0667575,,,123
fourier,harmonic_spatial,0.2,1.0,0.13866204,0.24043289,0.4372256,0.10743235,,,123
fourier,harmonic_spatial,0.5,1.0,0.71984744,0.5604457,1.0010619,0.22585528,,,123
fourier,harmonic_spatial,1.0,1.0,1.7021788,0.87292176,1.5228184,0.41488147,,,123
fourier,bandlimited_lowpass,0.0,1.0,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_lowpass,0.0,0.5,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_lowpass,0.0,0.25,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_lowpass,0.1,1.0,0.5815144,0.48542237,0.84885836,0.35974464,,,123
fourier,bandlimited_lowpass,0.2,1.0,2.0525994,0.9173876,1.5742593,0.7226993,,,123
fourier,bandlimited_lowpass,0.5,1.0,10.025699,2.0538542,3.4553661,1.6481255,,,123
fourier,bandlimited_lowpass,1.0,1.0,34.60342,3.837022,6.41147,3.0792222,,,123
fourier,bandlimited_highpass,0.0,1.0,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_highpass,0.0,0.5,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_highpass,0.0,0.25,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,bandlimited_highpass,0.1,1.0,0.040545963,0.12663782,0.24047577,0.03691931,,,123
fourier,bandlimited_highpass,0.2,1.0,0.20167518,0.30117637,0.540892,0.04535218,,,123
fourier,bandlimited_highpass,0.5,1.0,0.84519315,0.63288575,1.1082748,0.08655018,,,123
fourier,bandlimited_highpass,1.0,1.0,1.4217229,0.82839924,1.4332879,0.15775523,,,123
fourier,spatial_block_noise,0.0,1.0,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,spatial_block_noise,0.0,0.5,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,spatial_block_noise,0.0,0.25,8.8899214e-05,0.0034743643,0.010144085,0.005078506,,,123
fourier,spatial_block_noise,0.1,1.0,0.0045096306,0.024089688,0.074592106,0.03185293,,,123
fourier,spatial_block_noise,0.2,1.0,0.010965215,0.04680846,0.11919397,0.042495076,,,123
fourier,spatial_block_noise,0.5,1.0,0.046535164,0.12659533,0.24836205,0.0797585,,,123
fourier,spatial_block_noise,1.0,1.0,0.18218604,0.2686167,0.48945904,0.16471006,,,123
fourier_layer_ortho,partial_random,0.0,1.0,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,partial_random,0.0,0.5,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,partial_random,0.0,0.25,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,partial_random,0.1,1.0,0.032828968,0.11582272,0.2163562,0.033615034,-2.99971342086792,0.04082170128822327,123
fourier_layer_ortho,partial_random,0.1,0.5,0.012865571,0.061643668,0.13368608,0.029888235,-3.244817018508911,0.008587629534304142,123
fourier_layer_ortho,partial_random,0.1,0.25,0.0067340275,0.03628775,0.09472702,0.029144727,-3.2943027019500732,0.005844230763614178,123
fourier_layer_ortho,partial_random,0.2,1.0,0.11736075,0.23852023,0.4109872,0.052009877,-1.6673405170440674,0.0791659727692604,123
fourier_layer_ortho,partial_random,0.2,0.5,0.045792036,0.13615689,0.25506288,0.043009955,-2.801375150680542,0.06349370628595352,123
fourier_layer_ortho,partial_random,0.2,0.25,0.017190587,0.072663285,0.15409482,0.036551442,-3.2036566734313965,0.006908289156854153,123
fourier_layer_ortho,partial_random,0.5,1.0,0.35983595,0.42407942,0.71593016,0.117869504,-0.6248542070388794,0.041979432106018066,123
fourier_layer_ortho,partial_random,0.5,0.5,0.16002479,0.27502462,0.4761918,0.085133895,-1.4538729190826416,0.12220539152622223,123
fourier_layer_ortho,partial_random,0.5,0.25,0.0668734,0.1639053,0.3052233,0.06758007,-2.5080320835113525,0.08652670681476593,123
fourier_layer_ortho,partial_random,1.0,1.0,0.5292542,0.5104178,0.8544698,0.2107371,-0.24054595828056335,0.03693777322769165,123
fourier_layer_ortho,partial_random,1.0,0.5,0.29946786,0.38041544,0.6437961,0.15363893,-0.6609436273574829,0.08319658786058426,123
fourier_layer_ortho,partial_random,1.0,0.25,0.14361617,0.2509884,0.44343802,0.115468904,-1.5779399871826172,0.13394637405872345,123
fourier_layer_ortho,harmonic_spatial,0.0,1.0,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,harmonic_spatial,0.0,0.5,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,harmonic_spatial,0.0,0.25,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,harmonic_spatial,0.1,1.0,0.032474805,0.10282094,0.20082733,0.08423613,-2.89860200881958,0.07677352428436279,123
fourier_layer_ortho,harmonic_spatial,0.2,1.0,0.10737586,0.21206844,0.37426034,0.13033369,-2.011018991470337,0.11321744322776794,123
fourier_layer_ortho,harmonic_spatial,0.5,1.0,0.43636295,0.4501657,0.7702496,0.21260022,-1.1399531364440918,0.09002117812633514,123
fourier_layer_ortho,harmonic_spatial,1.0,1.0,0.8563215,0.6212289,1.0610826,0.35644907,-1.0621920824050903,0.11731535941362381,123
fourier_layer_ortho,bandlimited_lowpass,0.0,1.0,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_lowpass,0.0,0.5,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_lowpass,0.0,0.25,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_lowpass,0.1,1.0,0.2149938,0.3058335,0.5368229,0.16098574,-0.6626226305961609,0.1962321698665619,123
fourier_layer_ortho,bandlimited_lowpass,0.2,1.0,0.57938355,0.5184852,0.8721971,0.29287973,-0.417747437953949,0.13084326684474945,123
fourier_layer_ortho,bandlimited_lowpass,0.5,1.0,2.3468487,1.0515122,1.7360513,0.64426553,-0.3063800036907196,0.06953348964452744,123
fourier_layer_ortho,bandlimited_lowpass,1.0,1.0,7.6258883,1.8996049,3.1226435,1.1796513,-0.26462608575820923,0.04635746031999588,123
fourier_layer_ortho,bandlimited_highpass,0.0,1.0,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_highpass,0.0,0.5,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_highpass,0.0,0.25,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,bandlimited_highpass,0.1,1.0,0.02713172,0.106814794,0.1979792,0.01995648,-3.0785605907440186,0.02206508256494999,123
fourier_layer_ortho,bandlimited_highpass,0.2,1.0,0.109922506,0.23099785,0.40027973,0.02230077,-1.687443494796753,0.0798865407705307,123
fourier_layer_ortho,bandlimited_highpass,0.5,1.0,0.3346772,0.4079209,0.69829994,0.042408504,-0.6647173762321472,0.05005433410406113,123
fourier_layer_ortho,bandlimited_highpass,1.0,1.0,0.44822264,0.47165963,0.80574876,0.079728164,-0.2694302499294281,0.022049766033887863,123
fourier_layer_ortho,spatial_block_noise,0.0,1.0,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,spatial_block_noise,0.0,0.5,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,spatial_block_noise,0.0,0.25,8.697054e-05,0.0034555616,0.009967385,0.0051481915,-3.3489112854003906,0.0002474137581884861,123
fourier_layer_ortho,spatial_block_noise,0.1,1.0,0.0038362986,0.02201303,0.06936949,0.027849913,-3.3330204486846924,0.006990923546254635,123
fourier_layer_ortho,spatial_block_noise,0.2,1.0,0.009089741,0.0419011,0.109659255,0.03491644,-3.3109793663024902,0.010835726745426655,123
fourier_layer_ortho,spatial_block_noise,0.5,1.0,0.034334674,0.10919039,0.21869606,0.047779515,-2.8611998558044434,0.10394465923309326,123
fourier_layer_ortho,spatial_block_noise,1.0,1.0,0.10498865,0.22346017,0.38226685,0.08616298,-0.8924447298049927,0.20656995475292206,123
