model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
default,partial_random,0.0,1.0,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,partial_random,0.0,0.5,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,partial_random,0.0,0.25,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,partial_random,0.1,1.0,0.02131095,0.07184402,0.17219725,0.039143797,,,42
default,partial_random,0.1,0.5,0.014776402,0.05823068,0.142744,0.035200115,,,42
default,partial_random,0.1,0.25,0.009519757,0.043188553,0.11276245,0.034280922,,,42
default,partial_random,0.2,1.0,0.02282626,0.07450416,0.17844513,0.03944595,,,42
default,partial_random,0.2,0.5,0.017055886,0.063278794,0.15391605,0.03573179,,,42
default,partial_random,0.2,0.25,0.011151724,0.04793731,0.12316942,0.033777397,,,42
default,partial_random,0.5,1.0,0.02317025,0.076041415,0.18031418,0.037249617,,,42
default,partial_random,0.5,0.5,0.0190395,0.06735041,0.16374767,0.032762837,,,42
default,partial_random,0.5,0.25,0.0127819525,0.05241531,0.13325948,0.030696476,,,42
default,partial_random,1.0,1.0,0.023119168,0.07645449,0.18013191,0.0373279,,,42
default,partial_random,1.0,0.5,0.01990738,0.06916023,0.16671158,0.03663432,,,42
default,partial_random,1.0,0.25,0.01413926,0.055683587,0.13972478,0.033978928,,,42
default,harmonic_spatial,0.0,1.0,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,harmonic_spatial,0.0,0.5,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,harmonic_spatial,0.0,0.25,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,harmonic_spatial,0.1,1.0,0.021715188,0.07237664,0.17274585,0.043836337,,,42
default,harmonic_spatial,0.2,1.0,0.023197215,0.07595136,0.17979842,0.040036824,,,42
default,harmonic_spatial,0.5,1.0,0.021748213,0.074568816,0.17458491,0.03689703,,,42
default,harmonic_spatial,1.0,1.0,0.02220717,0.075096056,0.17635524,0.037597984,,,42
default,bandlimited_lowpass,0.0,1.0,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_lowpass,0.0,0.5,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_lowpass,0.0,0.25,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_lowpass,0.1,1.0,0.021087315,0.07202316,0.17086674,0.040753182,,,42
default,bandlimited_lowpass,0.2,1.0,0.023153983,0.07527432,0.17960757,0.04030704,,,42
default,bandlimited_lowpass,0.5,1.0,0.023572307,0.07658616,0.18155155,0.03906946,,,42
default,bandlimited_lowpass,1.0,1.0,0.02354012,0.07687387,0.18186875,0.03697788,,,42
default,bandlimited_highpass,0.0,1.0,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_highpass,0.0,0.5,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_highpass,0.0,0.25,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,bandlimited_highpass,0.1,1.0,0.021250194,0.071999006,0.1714599,0.041236598,,,42
default,bandlimited_highpass,0.2,1.0,0.023156013,0.07524483,0.17964989,0.04010472,,,42
default,bandlimited_highpass,0.5,1.0,0.023340281,0.076193996,0.18081088,0.03811995,,,42
default,bandlimited_highpass,1.0,1.0,0.022575395,0.0756502,0.17826897,0.03567855,,,42
default,spatial_block_noise,0.0,1.0,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,spatial_block_noise,0.0,0.5,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,spatial_block_noise,0.0,0.25,0.0041096215,0.025627434,0.07171419,0.028739754,,,42
default,spatial_block_noise,0.1,1.0,0.008225832,0.03803396,0.09900372,0.046794742,,,42
default,spatial_block_noise,0.2,1.0,0.009169679,0.039691046,0.10280453,0.052759618,,,42
default,spatial_block_noise,0.5,1.0,0.008969338,0.039231744,0.10246658,0.05072861,,,42
default,spatial_block_noise,1.0,1.0,0.009330041,0.039857615,0.10451624,0.051826645,,,42
nomad,partial_random,0.0,1.0,0.004412631,0.02497579,0.07385924,0.031060882,,,42
nomad,partial_random,0.0,0.5,0.004412631,0.02497579,0.07385924,0.031060882,,,42
nomad,partial_random,0.0,0.25,0.004412631,0.02497579,0.07385924,0.031060882,,,42
nomad,partial_random,0.1,1.0,0.0605459,0.16176748,0.2921775,0.05730828,,,42
nomad,partial_random,0.1,0.5,0.016942285,0.06386714,0.1534002,0.035394017,,,42
nomad,partial_random,0.1,0.25,0.00979352,0.041978847,0.11427637,0.035080146,,,42
nomad,partial_random,0.2,1.0,0.24070832,0.37751675,0.5833809,0.11115095,,,42
nomad,partial_random,0.2,0.5,0.029283434,0.09993323,0.20313884,0.039736234,,,42
nomad,partial_random,0.2,0.25,0.011521899,0.04816214,0.12520462,0.03408085,,,42
nomad,partial_random,0.5,1.0,1.3819597,0.78460085,1.3368423,0.48650765,,,42
nomad,partial_random,0.5,0.5,0.072357304,0.18977407,0.31905267,0.06386335,,,42
nomad,partial_random,0.5,0.25,0.015810138,0.06254226,0.14920008,0.028968204,,,42
