model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
default,bandlimited_highpass,0.0,1.0,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,bandlimited_highpass,0.0,0.5,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,bandlimited_highpass,0.0,0.25,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,bandlimited_highpass,0.1,1.0,0.017671958,0.063675046,0.15711293,0.03449326,,,1
default,bandlimited_highpass,0.2,1.0,0.01853922,0.06473005,0.16124499,0.03393171,,,1
default,bandlimited_highpass,0.5,1.0,0.018877713,0.06593316,0.1629584,0.032964952,,,1
default,bandlimited_highpass,1.0,1.0,0.019233376,0.06689749,0.16486172,0.03133094,,,1
default,spatial_block_noise,0.0,1.0,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,spatial_block_noise,0.0,0.5,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,spatial_block_noise,0.0,0.25,0.0041367444,0.026730092,0.07193389,0.02896671,,,1
default,spatial_block_noise,0.1,1.0,0.008592831,0.03953908,0.10142739,0.04686609,,,1
default,spatial_block_noise,0.2,1.0,0.008921567,0.03989898,0.102467425,0.049635563,,,1
default,spatial_block_noise,0.5,1.0,0.009417585,0.04082652,0.10458288,0.052357394,,,1
default,spatial_block_noise,1.0,1.0,0.009310866,0.04011841,0.10303616,0.053822793,,,1
nomad,partial_random,0.0,1.0,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,partial_random,0.0,0.5,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,partial_random,0.0,0.25,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,partial_random,0.1,1.0,0.07046006,0.16623013,0.29644445,0.12344345,,,1
nomad,partial_random,0.1,0.5,0.019917732,0.07086518,0.16285393,0.05176388,,,1
nomad,partial_random,0.1,0.25,0.009717349,0.043694936,0.11391409,0.034913864,,,1
nomad,partial_random,0.2,1.0,0.2211697,0.33768764,0.4964032,0.27955246,,,1
nomad,partial_random,0.2,0.5,0.03386083,0.105442755,0.21143533,0.06984227,,,1
nomad,partial_random,0.2,0.25,0.012561705,0.053404745,0.13028654,0.0372309,,,1
nomad,partial_random,0.5,1.0,1.8159417,0.999225,1.2645981,1.0270406,,,1
nomad,partial_random,0.5,0.5,0.065415315,0.16586865,0.28825352,0.11311662,,,1
nomad,partial_random,0.5,0.25,0.016191518,0.06491202,0.14869112,0.039873652,,,1
nomad,partial_random,1.0,1.0,9.236818,2.3315873,2.8582745,2.3138814,,,1
nomad,partial_random,1.0,0.5,0.08747956,0.20673242,0.33138406,0.13648555,,,1
nomad,partial_random,1.0,0.25,0.018999616,0.07129009,0.16018513,0.046401683,,,1
nomad,harmonic_spatial,0.0,1.0,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,harmonic_spatial,0.0,0.5,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,harmonic_spatial,0.0,0.25,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,harmonic_spatial,0.1,1.0,0.06596193,0.16709292,0.28833717,0.11570023,,,1
nomad,harmonic_spatial,0.2,1.0,0.23873085,0.35902238,0.5199475,0.27955666,,,1
nomad,harmonic_spatial,0.5,1.0,4.973694,1.5485635,1.9427522,1.8706961,,,1
nomad,harmonic_spatial,1.0,1.0,19.997976,3.2391453,3.9542894,3.6793025,,,1
nomad,bandlimited_lowpass,0.0,1.0,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_lowpass,0.0,0.5,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_lowpass,0.0,0.25,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_lowpass,0.1,1.0,0.07254078,0.18101707,0.30389425,0.11816944,,,1
nomad,bandlimited_lowpass,0.2,1.0,0.39673582,0.43481544,0.61524767,0.44663304,,,1
nomad,bandlimited_lowpass,0.5,1.0,2.5577645,1.15939,1.4615866,1.2749245,,,1
nomad,bandlimited_lowpass,1.0,1.0,16.81976,2.9022696,3.5539353,3.475719,,,1
nomad,bandlimited_highpass,0.0,1.0,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_highpass,0.0,0.5,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_highpass,0.0,0.25,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,bandlimited_highpass,0.1,1.0,0.07836506,0.17233318,0.3076168,0.1426653,,,1
nomad,bandlimited_highpass,0.2,1.0,0.23407243,0.3444169,0.5055164,0.29660085,,,1
nomad,bandlimited_highpass,0.5,1.0,1.6985877,0.91569793,1.170419,1.0596076,,,1
nomad,bandlimited_highpass,1.0,1.0,8.509104,2.244043,2.7507184,2.2167757,,,1
nomad,spatial_block_noise,0.0,1.0,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,spatial_block_noise,0.0,0.5,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,spatial_block_noise,0.0,0.25,0.0045136656,0.02739233,0.07572701,0.0288502,,,1
nomad,spatial_block_noise,0.1,1.0,0.010540915,0.046301313,0.10897377,0.058961444,,,1
nomad,spatial_block_noise,0.2,1.0,0.012808708,0.052286603,0.11656458,0.071315885,,,1
nomad,spatial_block_noise,0.5,1.0,0.016435957,0.059891883,0.12528418,0.09108411,,,1
nomad,spatial_block_noise,1.0,1.0,0.01897513,0.06402543,0.13203153,0.101368785,,,1
ortho_layer_ica,partial_random,0.0,1.0,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,partial_random,0.0,0.5,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,partial_random,0.0,0.25,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,partial_random,0.1,1.0,0.02102267,0.07528147,0.17224433,0.03344692,-0.061627097427845,0.0005819325451739132,1
ortho_layer_ica,partial_random,0.1,0.5,0.016606078,0.06428623,0.15142646,0.03756706,-0.06251255422830582,0.001008127466775477,1
ortho_layer_ica,partial_random,0.1,0.25,0.009968059,0.045950275,0.11565729,0.034418866,-0.06556941568851471,0.0006722846301272511,1
ortho_layer_ica,partial_random,0.2,1.0,0.02133733,0.07644712,0.17394786,0.031721413,-0.0613296739757061,0.0003876309492625296,1
ortho_layer_ica,partial_random,0.2,0.5,0.018450959,0.06913086,0.16126366,0.032478973,-0.06166202574968338,0.001071757054887712,1
ortho_layer_ica,partial_random,0.2,0.25,0.012220092,0.05333353,0.12955885,0.033133566,-0.0641447901725769,0.0006415043608285487,1
ortho_layer_ica,partial_random,0.5,1.0,0.021693654,0.07784624,0.17540477,0.031837326,-0.06098916009068489,0.000415700749726966,1
ortho_layer_ica,partial_random,0.5,0.5,0.019352354,0.07197411,0.16557483,0.03097948,-0.06161080673336983,0.0006991816917434335,1
ortho_layer_ica,partial_random,0.5,0.25,0.013652792,0.057959124,0.1379349,0.031062026,-0.0632912665605545,0.0010939851636067033,1
ortho_layer_ica,partial_random,1.0,1.0,0.02076341,0.076377094,0.17169014,0.030905643,-0.061434634029865265,0.00025475665461272,1
ortho_layer_ica,partial_random,1.0,0.5,0.019672217,0.07278411,0.16694611,0.030995766,-0.06154513359069824,0.0007081395597197115,1
ortho_layer_ica,partial_random,1.0,0.25,0.015191504,0.061347395,0.14573628,0.031706896,-0.06295682489871979,0.0014117639511823654,1
ortho_layer_ica,harmonic_spatial,0.0,1.0,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,harmonic_spatial,0.0,0.5,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,harmonic_spatial,0.0,0.25,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,harmonic_spatial,0.1,1.0,0.021519545,0.075468525,0.17353451,0.037151996,-0.06159466505050659,0.0005621949094347656,1
ortho_layer_ica,harmonic_spatial,0.2,1.0,0.021073272,0.07516343,0.17227596,0.034585934,-0.06140901893377304,0.0007040101918391883,1
ortho_layer_ica,harmonic_spatial,0.5,1.0,0.020488832,0.07535774,0.16995579,0.03370944,-0.061263471841812134,0.0005876326467841864,1
ortho_layer_ica,harmonic_spatial,1.0,1.0,0.020696484,0.07579751,0.17116505,0.032055665,-0.0614001639187336,0.00045844895066693425,1
ortho_layer_ica,bandlimited_lowpass,0.0,1.0,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_lowpass,0.0,0.5,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_lowpass,0.0,0.25,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_lowpass,0.1,1.0,0.021967271,0.07601142,0.17483091,0.040017616,-0.06144247576594353,0.0007365114870481193,1
ortho_layer_ica,bandlimited_lowpass,0.2,1.0,0.021148527,0.0761355,0.17312331,0.03175927,-0.06132512167096138,0.0003899618168361485,1
ortho_layer_ica,bandlimited_lowpass,0.5,1.0,0.021158284,0.07661622,0.17315918,0.03181424,-0.06132214516401291,0.00039627079968340695,1
ortho_layer_ica,bandlimited_lowpass,1.0,1.0,0.021024946,0.076701455,0.17255676,0.03221206,-0.06120097637176514,0.00035795787698589265,1
ortho_layer_ica,bandlimited_highpass,0.0,1.0,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_highpass,0.0,0.5,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_highpass,0.0,0.25,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,bandlimited_highpass,0.1,1.0,0.021800654,0.07641719,0.17541622,0.034109887,-0.06154404953122139,0.0005481830448843539,1
ortho_layer_ica,bandlimited_highpass,0.2,1.0,0.02093325,0.07571897,0.17221932,0.03204027,-0.06139034032821655,0.0003510630049277097,1
ortho_layer_ica,bandlimited_highpass,0.5,1.0,0.021403631,0.077161446,0.17432438,0.031194158,-0.06115899607539177,0.0002484041906427592,1
ortho_layer_ica,bandlimited_highpass,1.0,1.0,0.021238735,0.07711139,0.17360573,0.03134641,-0.06110898777842522,0.0003184235538356006,1
ortho_layer_ica,spatial_block_noise,0.0,1.0,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,spatial_block_noise,0.0,0.5,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,spatial_block_noise,0.0,0.25,0.004122301,0.024599258,0.07091883,0.031003037,-0.0687813088297844,0.0006299588712863624,1
ortho_layer_ica,spatial_block_noise,0.1,1.0,0.008805399,0.039170202,0.10241905,0.047978006,-0.06861184537410736,0.0005581217701546848,1
ortho_layer_ica,spatial_block_noise,0.2,1.0,0.00902383,0.039096463,0.10242693,0.05123571,-0.06849108636379242,0.0008357443148270249,1
ortho_layer_ica,spatial_block_noise,0.5,1.0,0.009373766,0.040212587,0.10496624,0.051072124,-0.06823743879795074,0.0007558290380984545,1
ortho_layer_ica,spatial_block_noise,1.0,1.0,0.009191582,0.03942932,0.102915436,0.052531645,-0.06822948157787323,0.0006510135717689991,1
fourier,partial_random,0.0,1.0,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,partial_random,0.0,0.5,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,partial_random,0.0,0.25,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,partial_random,0.1,1.0,0.019363021,0.083652444,0.16398054,0.036301956,,,1
fourier,partial_random,0.1,0.5,0.0107915085,0.051274523,0.12060054,0.034379043,,,1
fourier,partial_random,0.1,0.25,0.0066474346,0.034056194,0.09317848,0.031624425,,,1
fourier,partial_random,0.2,1.0,0.06434738,0.18754327,0.30408865,0.038449883,,,1
fourier,partial_random,0.2,0.5,0.027385093,0.1051701,0.19624981,0.037659645,,,1
fourier,partial_random,0.2,0.25,0.0143709695,0.06361909,0.14005682,0.036222987,,,1
fourier,partial_random,0.5,1.0,0.21745536,0.3615116,0.5597377,0.06861758,,,1
fourier,partial_random,0.5,0.5,0.0918892,0.22528532,0.3621676,0.05589601,,,1
fourier,partial_random,0.5,0.25,0.041851636,0.1364095,0.24259502,0.046939496,,,1
fourier,partial_random,1.0,1.0,0.38485646,0.47310182,0.73867095,0.13251041,,,1
fourier,partial_random,1.0,0.5,0.184478,0.321809,0.5090349,0.10372958,,,1
fourier,partial_random,1.0,0.25,0.0906868,0.21460204,0.35578728,0.07679639,,,1
fourier,harmonic_spatial,0.0,1.0,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,harmonic_spatial,0.0,0.5,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,harmonic_spatial,0.0,0.25,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,harmonic_spatial,0.1,1.0,0.010710717,0.052558668,0.116978265,0.043426093,,,1
fourier,harmonic_spatial,0.2,1.0,0.033878006,0.12162074,0.21529622,0.0549336,,,1
fourier,harmonic_spatial,0.5,1.0,0.15578824,0.2987361,0.46927238,0.08642035,,,1
fourier,harmonic_spatial,1.0,1.0,0.35949236,0.44991794,0.70955825,0.14944157,,,1
fourier,bandlimited_lowpass,0.0,1.0,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_lowpass,0.0,0.5,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_lowpass,0.0,0.25,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_lowpass,0.1,1.0,0.21066444,0.3187127,0.53365296,0.1543823,,,1
fourier,bandlimited_lowpass,0.2,1.0,0.6433935,0.5708084,0.92983127,0.27992862,,,1
fourier,bandlimited_lowpass,0.5,1.0,2.9844685,1.2438183,1.9981214,0.6188592,,,1
fourier,bandlimited_lowpass,1.0,1.0,10.535276,2.3424065,3.7459638,1.1904072,,,1
fourier,bandlimited_highpass,0.0,1.0,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_highpass,0.0,0.5,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_highpass,0.0,0.25,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,bandlimited_highpass,0.1,1.0,0.014745148,0.071912855,0.14390135,0.027552353,,,1
fourier,bandlimited_highpass,0.2,1.0,0.056138456,0.17766441,0.28478318,0.028680244,,,1
fourier,bandlimited_highpass,0.5,1.0,0.1850218,0.3418321,0.51945955,0.02524254,,,1
fourier,bandlimited_highpass,1.0,1.0,0.28277534,0.4150178,0.6420038,0.036557823,,,1
fourier,spatial_block_noise,0.0,1.0,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,spatial_block_noise,0.0,0.5,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,spatial_block_noise,0.0,0.25,9.946942e-05,0.003671213,0.010625644,0.005576939,,,1
fourier,spatial_block_noise,0.1,1.0,0.0037973288,0.02078829,0.067738384,0.030696679,,,1
fourier,spatial_block_noise,0.2,1.0,0.0084096175,0.03805691,0.10354049,0.03920619,,,1
fourier,spatial_block_noise,0.5,1.0,0.021842765,0.07982933,0.17183617,0.04842068,,,1
fourier,spatial_block_noise,1.0,1.0,0.056250054,0.1527625,0.27802205,0.070364825,,,1
fourier_layer_ortho,partial_random,0.0,1.0,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,partial_random,0.0,0.5,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,partial_random,0.0,0.25,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,partial_random,0.1,1.0,0.03386674,0.11768546,0.21851808,0.040989634,-2.453986167907715,0.11858920007944107,1
fourier_layer_ortho,partial_random,0.1,0.5,0.013979658,0.060070153,0.13814653,0.03618407,-3.118056535720825,0.05892535299062729,1
fourier_layer_ortho,partial_random,0.1,0.25,0.007707064,0.03664747,0.100610144,0.03343288,-3.30824613571167,0.009867388755083084,1
fourier_layer_ortho,partial_random,0.2,1.0,0.13752806,0.27933285,0.4438452,0.06366598,-1.5482628345489502,0.04727010801434517,1
fourier_layer_ortho,partial_random,0.2,0.5,0.046494085,0.14276914,0.2548603,0.054086383,-2.324251651763916,0.11379414051771164,1
fourier_layer_ortho,partial_random,0.2,0.25,0.019096456,0.07509402,0.16128199,0.042897526,-3.0077052116394043,0.06066850945353508,1
fourier_layer_ortho,partial_random,0.5,1.0,0.4458887,0.5348268,0.79728884,0.13015899,-1.0548938512802124,0.025060325860977173,1
fourier_layer_ortho,partial_random,0.5,0.5,0.16193466,0.30336696,0.47531655,0.10416478,-1.482571005821228,0.07180958986282349,1
fourier_layer_ortho,partial_random,0.5,0.25,0.06522066,0.17491484,0.29926154,0.07533884,-2.139418125152588,0.07506463676691055,1
fourier_layer_ortho,partial_random,1.0,1.0,0.7492625,0.698979,1.0254772,0.21352215,-0.8682857751846313,0.03075588122010231,1
fourier_layer_ortho,partial_random,1.0,0.5,0.32613006,0.44473636,0.6685269,0.1739708,-1.2372664213180542,0.0525531992316246,1
fourier_layer_ortho,partial_random,1.0,0.25,0.14946897,0.28605565,0.44872943,0.13080919,-1.7002350091934204,0.050587911158800125,1
fourier_layer_ortho,harmonic_spatial,0.0,1.0,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,harmonic_spatial,0.0,0.5,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,harmonic_spatial,0.0,0.25,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,harmonic_spatial,0.1,1.0,0.014008016,0.06338539,0.13783522,0.037490312,-2.8231441974639893,0.09601099044084549,1
fourier_layer_ortho,harmonic_spatial,0.2,1.0,0.071817204,0.18754938,0.31855544,0.058028337,-1.8567558526992798,0.09656792879104614,1
fourier_layer_ortho,harmonic_spatial,0.5,1.0,0.41341636,0.5025076,0.7626065,0.15145303,-1.2686911821365356,0.03881420940160751,1
fourier_layer_ortho,harmonic_spatial,1.0,1.0,0.8708128,0.7347312,1.0860395,0.3071972,-1.152121663093567,0.0603204108774662,1
fourier_layer_ortho,bandlimited_lowpass,0.0,1.0,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_lowpass,0.0,0.5,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_lowpass,0.0,0.25,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_lowpass,0.1,1.0,0.42396381,0.49527115,0.75040036,0.2408792,-1.7306318283081055,0.09381785243749619,1
fourier_layer_ortho,bandlimited_lowpass,0.2,1.0,1.423989,0.94926316,1.3775039,0.43412215,-1.6447057723999023,0.10802344977855682,1
fourier_layer_ortho,bandlimited_lowpass,0.5,1.0,6.879365,2.1356454,3.0278137,0.9523234,-1.6877273321151733,0.12096644192934036,1
fourier_layer_ortho,bandlimited_lowpass,1.0,1.0,24.59912,4.065737,5.72624,1.7992972,-1.667676568031311,0.1506393402814865,1
fourier_layer_ortho,bandlimited_highpass,0.0,1.0,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_highpass,0.0,0.5,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_highpass,0.0,0.25,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,bandlimited_highpass,0.1,1.0,0.025227945,0.09599144,0.1903199,0.023262901,-2.5641567707061768,0.06257300078868866,1
fourier_layer_ortho,bandlimited_highpass,0.2,1.0,0.11484857,0.25136238,0.40892014,0.023607362,-1.5285084247589111,0.02418563701212406,1
fourier_layer_ortho,bandlimited_highpass,0.5,1.0,0.35107553,0.47549456,0.7152828,0.042465772,-0.9753432273864746,0.012866330333054066,1
fourier_layer_ortho,bandlimited_highpass,1.0,1.0,0.49500966,0.56576276,0.84694046,0.0828517,-0.6894030570983887,0.011273514479398727,1
fourier_layer_ortho,spatial_block_noise,0.0,1.0,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,spatial_block_noise,0.0,0.5,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,spatial_block_noise,0.0,0.25,0.000100692545,0.003994025,0.011004605,0.0049866326,-3.3494179248809814,0.0009294735500589013,1
fourier_layer_ortho,spatial_block_noise,0.1,1.0,0.0041782316,0.02188169,0.07200814,0.029990602,-3.3435769081115723,0.002126987325027585,1
fourier_layer_ortho,spatial_block_noise,0.2,1.0,0.009424636,0.04065315,0.110743135,0.038354676,-3.2902565002441406,0.024058589711785316,1
fourier_layer_ortho,spatial_block_noise,0.5,1.0,0.031629536,0.10165944,0.20890889,0.05037305,-2.6395199298858643,0.08640676736831665,1
fourier_layer_ortho,spatial_block_noise,1.0,1.0,0.10037058,0.22389928,0.37413132,0.08267674,-1.6774547100067139,0.07139834761619568,1
