model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
nomad,spatial_block_noise,0.0,0.25,0.0045744386,0.025668168,0.07476449,0.032578576,,,0
nomad,spatial_block_noise,0.1,1.0,0.020351687,0.0632048,0.12977234,0.11337693,,,0
nomad,spatial_block_noise,0.2,1.0,0.030707333,0.07679003,0.14639285,0.15295921,,,0
nomad,spatial_block_noise,0.5,1.0,0.041601796,0.08714627,0.15791811,0.18926008,,,0
nomad,spatial_block_noise,1.0,1.0,0.04698222,0.0928075,0.16483995,0.2037393,,,0
ortho_layer_ica,partial_random,0.0,1.0,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,partial_random,0.0,0.5,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,partial_random,0.0,0.25,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,partial_random,0.1,1.0,0.017470825,0.0648989,0.15549809,0.037674304,-3.1128435134887695,0.0012955357087776065,0
ortho_layer_ica,partial_random,0.1,0.5,0.011650584,0.051324103,0.12675579,0.03151873,-3.1265432834625244,0.002537319902330637,0
ortho_layer_ica,partial_random,0.1,0.25,0.008069163,0.040797867,0.10432867,0.029897768,-3.1381783485412598,0.0016554907197132707,0
ortho_layer_ica,partial_random,0.2,1.0,0.01933771,0.0691164,0.16368103,0.03937496,-3.104602813720703,0.0015719260554760695,0
ortho_layer_ica,partial_random,0.2,0.5,0.014161609,0.057591245,0.14032193,0.03248613,-3.117856502532959,0.0024786118883639574,0
ortho_layer_ica,partial_random,0.2,0.25,0.009379574,0.044544376,0.113059014,0.030641403,-3.1320393085479736,0.0013961982913315296,0
ortho_layer_ica,partial_random,0.5,1.0,0.019592848,0.0702748,0.16501667,0.038505293,-3.1037211418151855,0.002319823484867811,0
ortho_layer_ica,partial_random,0.5,0.5,0.016406769,0.062808014,0.15093535,0.035840344,-3.1091201305389404,0.0021695829927921295,0
ortho_layer_ica,partial_random,0.5,0.25,0.010830444,0.04960417,0.12226584,0.029912937,-3.125338554382324,0.0026120804250240326,0
ortho_layer_ica,partial_random,1.0,1.0,0.019568797,0.07021861,0.16497244,0.038331565,-3.1039552688598633,0.0013652704656124115,0
ortho_layer_ica,partial_random,1.0,0.5,0.016705409,0.063747674,0.15288648,0.033553276,-3.1063809394836426,0.002198426518589258,0
ortho_layer_ica,partial_random,1.0,0.25,0.011521156,0.050930064,0.12618387,0.03060403,-3.1221117973327637,0.002284083981066942,0
ortho_layer_ica,harmonic_spatial,0.0,1.0,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,harmonic_spatial,0.0,0.5,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,harmonic_spatial,0.0,0.25,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,harmonic_spatial,0.1,1.0,0.018035343,0.06626353,0.15728825,0.040555373,-3.115872621536255,0.0027273192536085844,0
ortho_layer_ica,harmonic_spatial,0.2,1.0,0.019673117,0.06984597,0.16489506,0.040188946,-3.1055452823638916,0.001362377661280334,0
ortho_layer_ica,harmonic_spatial,0.5,1.0,0.018288007,0.06887214,0.15967254,0.036071308,-3.1118626594543457,0.0025994954630732536,0
ortho_layer_ica,harmonic_spatial,1.0,1.0,0.018617598,0.069350936,0.16095279,0.03699882,-3.1091904640197754,0.0016325325705111027,0
ortho_layer_ica,bandlimited_lowpass,0.0,1.0,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_lowpass,0.0,0.5,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_lowpass,0.0,0.25,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_lowpass,0.1,1.0,0.018227186,0.06669332,0.15765266,0.04257085,-3.113457202911377,0.0023178961127996445,0
ortho_layer_ica,bandlimited_lowpass,0.2,1.0,0.019837966,0.07056294,0.16512975,0.042070948,-3.1057851314544678,0.0015250986907631159,0
ortho_layer_ica,bandlimited_lowpass,0.5,1.0,0.019714883,0.07066434,0.16538227,0.039117526,-3.1042449474334717,0.00224790396168828,0
ortho_layer_ica,bandlimited_lowpass,1.0,1.0,0.020149887,0.07152044,0.1672884,0.039190955,-3.103092670440674,0.0013545429101213813,0
ortho_layer_ica,bandlimited_highpass,0.0,1.0,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_highpass,0.0,0.5,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_highpass,0.0,0.25,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,bandlimited_highpass,0.1,1.0,0.01824335,0.06640232,0.15858,0.039600607,-3.113271713256836,0.0017567198956385255,0
ortho_layer_ica,bandlimited_highpass,0.2,1.0,0.01928784,0.06861833,0.16325173,0.040294148,-3.1039669513702393,0.002029350260272622,0
ortho_layer_ica,bandlimited_highpass,0.5,1.0,0.019130334,0.06931209,0.16324845,0.03732956,-3.1043753623962402,0.0017118946416303515,0
ortho_layer_ica,bandlimited_highpass,1.0,1.0,0.019480309,0.07032417,0.16448112,0.038671352,-3.104238510131836,0.0019883252680301666,0
ortho_layer_ica,spatial_block_noise,0.0,1.0,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,spatial_block_noise,0.0,0.5,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,spatial_block_noise,0.0,0.25,0.004157851,0.027464988,0.07273359,0.027572706,-3.1511199474334717,0.0024889162741601467,0
ortho_layer_ica,spatial_block_noise,0.1,1.0,0.007909761,0.038974833,0.09934211,0.040827688,-3.149193286895752,0.003155577927827835,0
ortho_layer_ica,spatial_block_noise,0.2,1.0,0.008432651,0.03971278,0.10126825,0.045316976,-3.1472830772399902,0.0033259147312492132,0
ortho_layer_ica,spatial_block_noise,0.5,1.0,0.00874263,0.040079415,0.10251141,0.04738491,-3.1472344398498535,0.0024184349458664656,0
ortho_layer_ica,spatial_block_noise,1.0,1.0,0.008814664,0.04011142,0.10241947,0.048758492,-3.146425485610962,0.0022323199082165956,0
fourier,partial_random,0.0,1.0,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,partial_random,0.0,0.5,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,partial_random,0.0,0.25,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,partial_random,0.1,1.0,0.068807535,0.18214616,0.31568107,0.03094829,,,0
fourier,partial_random,0.1,0.5,0.028110133,0.10667087,0.20019127,0.031402856,,,0
fourier,partial_random,0.1,0.25,0.011606695,0.056259196,0.12565897,0.033597425,,,0
fourier,partial_random,0.2,1.0,0.22602303,0.3459122,0.57334703,0.045129374,,,0
fourier,partial_random,0.2,0.5,0.094473444,0.21399374,0.3695619,0.040601116,,,0
fourier,partial_random,0.2,0.25,0.038532384,0.12713674,0.23402445,0.039444055,,,0
fourier,partial_random,0.5,1.0,0.66457427,0.60385287,0.9804493,0.108645774,,,0
fourier,partial_random,0.5,0.5,0.30158794,0.39820653,0.659519,0.08164404,,,0
fourier,partial_random,0.5,0.25,0.12921049,0.25216776,0.43019348,0.06340796,,,0
fourier,partial_random,1.0,1.0,1.1777287,0.7949679,1.2967077,0.20856524,,,0
fourier,partial_random,1.0,0.5,0.5796061,0.55325454,0.90740913,0.16024351,,,0
fourier,partial_random,1.0,0.25,0.25503483,0.36188415,0.60030997,0.11399859,,,0
fourier,harmonic_spatial,0.0,1.0,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,harmonic_spatial,0.0,0.5,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,harmonic_spatial,0.0,0.25,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,harmonic_spatial,0.1,1.0,0.04046325,0.13158534,0.2346542,0.06293644,,,0
fourier,harmonic_spatial,0.2,1.0,0.14429027,0.26717612,0.45026767,0.09010367,,,0
fourier,harmonic_spatial,0.5,1.0,0.5776797,0.5463544,0.902984,0.17123404,,,0
fourier,harmonic_spatial,1.0,1.0,1.2378138,0.79050136,1.3000466,0.34594277,,,0
fourier,bandlimited_lowpass,0.0,1.0,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_lowpass,0.0,0.5,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_lowpass,0.0,0.25,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_lowpass,0.1,1.0,0.312395,0.38503072,0.65070254,0.18445027,,,0
fourier,bandlimited_lowpass,0.2,1.0,0.8306898,0.6340431,1.0563768,0.3174054,,,0
fourier,bandlimited_lowpass,0.5,1.0,3.2996857,1.2715186,2.092791,0.673793,,,0
fourier,bandlimited_lowpass,1.0,1.0,10.644899,2.282574,3.7491877,1.2408246,,,0
fourier,bandlimited_highpass,0.0,1.0,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_highpass,0.0,0.5,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_highpass,0.0,0.25,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,bandlimited_highpass,0.1,1.0,0.06361734,0.17505474,0.3046745,0.0134124495,,,0
fourier,bandlimited_highpass,0.2,1.0,0.22122414,0.33924013,0.5685781,0.018527064,,,0
fourier,bandlimited_highpass,0.5,1.0,0.65943754,0.6028404,0.9810511,0.048779096,,,0
fourier,bandlimited_highpass,1.0,1.0,1.1340827,0.7857285,1.2846451,0.09414494,,,0
fourier,spatial_block_noise,0.0,1.0,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,spatial_block_noise,0.0,0.5,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,spatial_block_noise,0.0,0.25,9.486928e-05,0.0038895532,0.010761418,0.0046618637,,,0
fourier,spatial_block_noise,0.1,1.0,0.004398379,0.025119275,0.07471938,0.028887447,,,0
fourier,spatial_block_noise,0.2,1.0,0.012547028,0.054041978,0.12918536,0.040476467,,,0
fourier,spatial_block_noise,0.5,1.0,0.058645166,0.15525407,0.28611335,0.06293415,,,0
fourier,spatial_block_noise,1.0,1.0,0.17076668,0.28375334,0.4908507,0.09560885,,,0
fourier_layer_ortho,partial_random,0.0,1.0,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,partial_random,0.0,0.5,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,partial_random,0.0,0.25,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,partial_random,0.1,1.0,0.041383553,0.11950445,0.24244171,0.04197755,-2.854116439819336,0.0742708221077919,0
fourier_layer_ortho,partial_random,0.1,0.5,0.01630805,0.06364193,0.14986308,0.036983605,-3.080040454864502,0.0667310282588005,0
fourier_layer_ortho,partial_random,0.1,0.25,0.0075533707,0.036426548,0.09985385,0.032460466,-3.202831745147705,0.03943083807826042,0
fourier_layer_ortho,partial_random,0.2,1.0,0.09973186,0.20618358,0.37909126,0.048123505,-2.7215256690979004,0.04287493973970413,0
fourier_layer_ortho,partial_random,0.2,0.5,0.044246342,0.12454785,0.24987137,0.047714937,-2.8465371131896973,0.0666126236319542,0
fourier_layer_ortho,partial_random,0.2,0.25,0.018139575,0.06813697,0.15701324,0.0429752,-3.0539565086364746,0.06440514326095581,0
fourier_layer_ortho,partial_random,0.5,1.0,0.25065556,0.34178913,0.60186964,0.0705476,-2.720386028289795,0.06064664199948311,0
fourier_layer_ortho,partial_random,0.5,0.5,0.11810784,0.22823107,0.41085076,0.06411743,-2.6613478660583496,0.05842792987823486,0
fourier_layer_ortho,partial_random,0.5,0.25,0.054534625,0.14282845,0.27505943,0.063982636,-2.825680732727051,0.10511404275894165,0
fourier_layer_ortho,partial_random,1.0,1.0,0.4781876,0.480737,0.82596725,0.1358014,-2.688946008682251,0.06812017410993576,0
fourier_layer_ortho,partial_random,1.0,0.5,0.2307936,0.3319821,0.57241464,0.1015978,-2.646209478378296,0.08688662201166153,0
fourier_layer_ortho,partial_random,1.0,0.25,0.11394005,0.22302662,0.39723176,0.09466136,-2.719820976257324,0.11273962259292603,0
fourier_layer_ortho,harmonic_spatial,0.0,1.0,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,harmonic_spatial,0.0,0.5,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,harmonic_spatial,0.0,0.25,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,harmonic_spatial,0.1,1.0,0.078346305,0.16320843,0.29799232,0.15948257,-2.6760177612304688,0.16394634544849396,0
fourier_layer_ortho,harmonic_spatial,0.2,1.0,0.15428312,0.2501437,0.43537983,0.18882854,-2.562715530395508,0.16281166672706604,0
fourier_layer_ortho,harmonic_spatial,0.5,1.0,0.3715558,0.4075389,0.689796,0.25845465,-2.649597644805908,0.15954098105430603,0
fourier_layer_ortho,harmonic_spatial,1.0,1.0,0.8365711,0.6144678,1.0179884,0.4306136,-2.6432547569274902,0.17655591666698456,0
fourier_layer_ortho,bandlimited_lowpass,0.0,1.0,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_lowpass,0.0,0.5,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_lowpass,0.0,0.25,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_lowpass,0.1,1.0,0.28349954,0.36312634,0.6235649,0.16287808,-2.4744551181793213,0.11357773095369339,0
fourier_layer_ortho,bandlimited_lowpass,0.2,1.0,0.65886045,0.5575151,0.94427574,0.27201766,-2.340038299560547,0.0907568633556366,0
fourier_layer_ortho,bandlimited_lowpass,0.5,1.0,2.571492,1.0901403,1.8440667,0.6064853,-2.3436856269836426,0.07549712061882019,0
fourier_layer_ortho,bandlimited_lowpass,1.0,1.0,8.592886,1.9792274,3.3525205,1.161521,-2.36457896232605,0.08379630744457245,0
fourier_layer_ortho,bandlimited_highpass,0.0,1.0,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_highpass,0.0,0.5,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_highpass,0.0,0.25,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,bandlimited_highpass,0.1,1.0,0.036951255,0.11109015,0.22986801,0.034096114,-2.8578622341156006,0.07977630943059921,0
fourier_layer_ortho,bandlimited_highpass,0.2,1.0,0.089899644,0.19399187,0.36085296,0.036266763,-2.7765538692474365,0.05696668475866318,0
fourier_layer_ortho,bandlimited_highpass,0.5,1.0,0.22360188,0.32205397,0.57092726,0.037441388,-2.7464778423309326,0.03616133704781532,0
fourier_layer_ortho,bandlimited_highpass,1.0,1.0,0.40568784,0.43781787,0.7678859,0.06577796,-2.749465227127075,0.038550760596990585,0
fourier_layer_ortho,spatial_block_noise,0.0,1.0,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,spatial_block_noise,0.0,0.5,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,spatial_block_noise,0.0,0.25,8.257783e-05,0.0035242112,0.009902037,0.0046535884,-3.341392993927002,0.012164469808340073,0
fourier_layer_ortho,spatial_block_noise,0.1,1.0,0.004224799,0.024939576,0.07496615,0.023315119,-3.2657318115234375,0.04560348019003868,0
fourier_layer_ortho,spatial_block_noise,0.2,1.0,0.009348118,0.043135818,0.112961255,0.029843505,-3.1898064613342285,0.07162946462631226,0
fourier_layer_ortho,spatial_block_noise,0.5,1.0,0.03363639,0.10469922,0.21597575,0.05026333,-2.991927146911621,0.10294511914253235,0
fourier_layer_ortho,spatial_block_noise,1.0,1.0,0.109028734,0.2175143,0.38893166,0.09089812,-2.770097494125366,0.11729098111391068,0
