model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
ortho_layer_ica,partial_random,0.0,1.0,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,partial_random,0.0,0.5,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,partial_random,0.0,0.25,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,partial_random,0.1,1.0,2.4153158e-07,0.00033950908,0.06788249,0.027328014,-0.008212815038859844,0.001118942629545927,1
ortho_layer_ica,partial_random,0.1,0.5,2.3675011e-07,0.0003361415,0.06722219,0.02692918,-0.008222817443311214,0.0011318454053252935,1
ortho_layer_ica,partial_random,0.1,0.25,2.3445267e-07,0.00033446748,0.06688264,0.02683211,-0.008219020441174507,0.0011289211688563228,1
ortho_layer_ica,partial_random,0.2,1.0,2.5347978e-07,0.0003482946,0.06967874,0.027861208,-0.008181164041161537,0.0011310112895444036,1
ortho_layer_ica,partial_random,0.2,0.5,2.414321e-07,0.00033971854,0.06798772,0.026982438,-0.008210370317101479,0.0011607508640736341,1
ortho_layer_ica,partial_random,0.2,0.25,2.3575427e-07,0.00033540605,0.06711537,0.026814323,-0.008207771927118301,0.0011581674916669726,1
ortho_layer_ica,partial_random,0.5,1.0,3.1482833e-07,0.00039068132,0.07840304,0.030327715,-0.007957274094223976,0.0011214498663321137,1
ortho_layer_ica,partial_random,0.5,0.5,2.6822693e-07,0.00035984567,0.07219285,0.027403314,-0.008104321546852589,0.0012322672409936786,1
ortho_layer_ica,partial_random,0.5,0.25,2.452676e-07,0.00034280252,0.06873299,0.026828062,-0.00815344788134098,0.0012440017890185118,1
ortho_layer_ica,partial_random,1.0,1.0,4.997441e-07,0.0004948722,0.09998307,0.037990864,-0.007287658751010895,0.0009578721947036684,1
ortho_layer_ica,partial_random,1.0,0.5,3.521607e-07,0.000414921,0.08362293,0.030178312,-0.007766639348119497,0.0012886547483503819,1
ortho_layer_ica,partial_random,1.0,0.25,2.798981e-07,0.0003684287,0.0741152,0.02749132,-0.007987961173057556,0.0013818568550050259,1
ortho_layer_ica,harmonic_spatial,0.0,1.0,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,harmonic_spatial,0.0,0.5,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,harmonic_spatial,0.0,0.25,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,harmonic_spatial,0.1,1.0,2.3558432e-07,0.00033526955,0.06699752,0.027016416,-0.008218381553888321,0.0010987304849550128,1
ortho_layer_ica,harmonic_spatial,0.2,1.0,2.4089678e-07,0.00033923204,0.067814484,0.027269132,-0.008200803771615028,0.0011011140886694193,1
ortho_layer_ica,harmonic_spatial,0.5,1.0,2.7781283e-07,0.0003663828,0.07331042,0.02889962,-0.008076097816228867,0.0011147361947223544,1
ortho_layer_ica,harmonic_spatial,1.0,1.0,4.1328883e-07,0.00044689255,0.089414254,0.038104236,-0.0077085113152861595,0.0011836910853162408,1
ortho_layer_ica,bandlimited_lowpass,0.0,1.0,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_lowpass,0.0,0.5,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_lowpass,0.0,0.25,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_lowpass,0.1,1.0,2.706223e-07,0.00035934756,0.07229917,0.027755849,-0.008027729578316212,0.0011168239871039987,1
ortho_layer_ica,bandlimited_lowpass,0.2,1.0,3.7443925e-07,0.00042423702,0.086352855,0.030511696,-0.00766548840329051,0.0010697830002754927,1
ortho_layer_ica,bandlimited_lowpass,0.5,1.0,1.1101663e-06,0.000721677,0.15071379,0.05760823,-0.006161558907479048,0.0007618311210535467,1
ortho_layer_ica,bandlimited_lowpass,1.0,1.0,3.6452811e-06,0.0012990682,0.27215078,0.11733132,-0.004469837993383408,0.0007803543121553957,1
ortho_layer_ica,bandlimited_highpass,0.0,1.0,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_highpass,0.0,0.5,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_highpass,0.0,0.25,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,bandlimited_highpass,0.1,1.0,2.3863785e-07,0.0003378684,0.067502566,0.026932716,-0.008258473128080368,0.0010832680854946375,1
ortho_layer_ica,bandlimited_highpass,0.2,1.0,2.4700722e-07,0.0003443901,0.06880872,0.027095927,-0.008273569867014885,0.0010585854761302471,1
ortho_layer_ica,bandlimited_highpass,0.5,1.0,2.9512574e-07,0.00037989923,0.07591708,0.02837991,-0.008193671703338623,0.000957995536737144,1
ortho_layer_ica,bandlimited_highpass,1.0,1.0,4.53377e-07,0.0004752442,0.095107175,0.03472951,-0.007724783383309841,0.0007924471283331513,1
ortho_layer_ica,spatial_block_noise,0.0,1.0,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,spatial_block_noise,0.0,0.5,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,spatial_block_noise,0.0,0.25,2.3420256e-07,0.00033438773,0.06682479,0.026865562,-0.008225604891777039,0.0010965722613036633,1
ortho_layer_ica,spatial_block_noise,0.1,1.0,2.344508e-07,0.00033465054,0.06687024,0.026831582,-0.008236854337155819,0.0010964048560708761,1
ortho_layer_ica,spatial_block_noise,0.2,1.0,2.3504896e-07,0.00033515718,0.06696555,0.026818544,-0.008246324956417084,0.0010959544451907277,1
ortho_layer_ica,spatial_block_noise,0.5,1.0,2.3889893e-07,0.00033812207,0.06754869,0.026891833,-0.008261054754257202,0.0010927098337560892,1
ortho_layer_ica,spatial_block_noise,1.0,1.0,2.5164653e-07,0.00034720407,0.06939793,0.02743329,-0.008240125142037868,0.0010808190563693643,1
default,partial_random,0.0,1.0,4.0738783e-07,0.00045176738,0.090496615,0.029952852,,,1
default,partial_random,0.0,0.5,4.0738783e-07,0.00045176738,0.090496615,0.029952852,,,1
default,partial_random,0.0,0.25,4.0738783e-07,0.00045176738,0.090496615,0.029952852,,,1
default,partial_random,0.1,1.0,4.0893795e-07,0.0004526127,0.09066057,0.030138282,,,1
default,partial_random,0.1,0.5,4.0706172e-07,0.00045147637,0.09046926,0.029991357,,,1
default,partial_random,0.1,0.25,4.0703134e-07,0.00045162914,0.090475105,0.029933956,,,1
default,partial_random,0.2,1.0,4.123156e-07,0.0004545212,0.09104445,0.03037803,,,1
default,partial_random,0.2,0.5,4.0770303e-07,0.00045181043,0.090565816,0.030028602,,,1
default,partial_random,0.2,0.25,4.070797e-07,0.0004517531,0.090505295,0.029913863,,,1
default,partial_random,0.5,1.0,4.3369616e-07,0.00046648472,0.093469985,0.031560503,,,1
default,partial_random,0.5,0.5,4.145876e-07,0.00045589157,0.09148614,0.030116381,,,1
default,partial_random,0.5,0.25,4.0968123e-07,0.00045368244,0.090911895,0.02987322,,,1
