model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
ortho_layer_ica,partial_random,0.0,1.0,2.1132561e-07,0.000316168,0.06357095,0.025281062,-0.005144448950886726,0.0006469874060712755,123
ortho_layer_ica,partial_random,0.0,0.5,2.1132561e-07,0.000316168,0.06357095,0.025281062,-0.005144448950886726,0.0006469874060712755,123
ortho_layer_ica,partial_random,0.0,0.25,2.1132561e-07,0.000316168,0.06357095,0.025281062,-0.005144448950886726,0.0006469874060712755,123
ortho_layer_ica,partial_random,0.1,1.0,2.109623e-07,0.0003163143,0.06358466,0.025086971,-0.005156664177775383,0.0006479268195107579,123
ortho_layer_ica,partial_random,0.1,0.5,2.110387e-07,0.00031618585,0.06356399,0.02516419,-0.005141588859260082,0.0006363806314766407,123
ortho_layer_ica,partial_random,0.1,0.25,2.1074928e-07,0.00031599874,0.06352745,0.025219508,-0.005147239658981562,0.0006380046834237874,123
ortho_layer_ica,partial_random,0.2,1.0,2.1426399e-07,0.0003197195,0.06425387,0.02486477,-0.005168821197003126,0.0006518334266729653,123
ortho_layer_ica,partial_random,0.2,0.5,2.12606e-07,0.00031772358,0.06388547,0.025040302,-0.00513865752145648,0.0006279769586399198,123
ortho_layer_ica,partial_random,0.2,0.25,2.111711e-07,0.00031665567,0.063654326,0.025167802,-0.005151418037712574,0.0006297885556705296,123
ortho_layer_ica,partial_random,0.5,1.0,2.4734254e-07,0.0003473395,0.06990098,0.024679791,-0.0052134511061012745,0.0006659679929725826,123
ortho_layer_ica,partial_random,0.5,0.5,2.2900012e-07,0.00033197418,0.06681181,0.02474037,-0.005140472669154406,0.0006132517592050135,123
ortho_layer_ica,partial_random,0.5,0.25,2.1808881e-07,0.0003234304,0.06503853,0.024998521,-0.005166699178516865,0.0006105803186073899,123
ortho_layer_ica,partial_random,1.0,1.0,3.773998e-07,0.0004319308,0.08728466,0.028879434,-0.005259722471237183,0.0007030275301076472,123
ortho_layer_ica,partial_random,1.0,0.5,2.9452391e-07,0.00038026582,0.07672848,0.025661577,-0.005140908993780613,0.0005778418853878975,123
ortho_layer_ica,partial_random,1.0,0.25,2.481337e-07,0.0003483692,0.07015572,0.025227774,-0.005192246753722429,0.0005683290655724704,123
ortho_layer_ica,harmonic_spatial,0.0,1.0,2.1132561e-07,0.000316168,0.06357095,0.025281062,-0.005144448950886726,0.0006469874060712755,123
