model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
ortho_layer_ica,partial_random,0.0,1.0,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,partial_random,0.0,0.5,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,partial_random,0.0,0.25,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,partial_random,0.1,1.0,1.9467521e-07,0.00030790726,0.061663054,0.023364792,-0.0060469359159469604,0.0002415651106275618,42
ortho_layer_ica,partial_random,0.1,0.5,1.9399592e-07,0.0003077934,0.06163975,0.023186516,-0.006080353632569313,0.00024178689636755735,42
ortho_layer_ica,partial_random,0.1,0.25,1.9393423e-07,0.00030764437,0.061610803,0.023210326,-0.006068642251193523,0.0002476073568686843,42
ortho_layer_ica,partial_random,0.2,1.0,1.9873832e-07,0.00031109893,0.062287726,0.023657937,-0.006007376126945019,0.00022125968826003373,42
ortho_layer_ica,partial_random,0.2,0.5,1.9542955e-07,0.0003092171,0.06190824,0.023227017,-0.0060781268402934074,0.0002274824946653098,42
ortho_layer_ica,partial_random,0.2,0.25,1.9461443e-07,0.000308299,0.061719045,0.023284748,-0.006055708508938551,0.00023474282352253795,42
ortho_layer_ica,partial_random,0.5,1.0,2.329163e-07,0.00033847266,0.06777402,0.024911432,-0.00585663877427578,0.00015981020987965167,42
ortho_layer_ica,partial_random,0.5,0.5,2.1075375e-07,0.00032269038,0.06453988,0.023686653,-0.0060625867918133736,0.0002471173647791147,42
ortho_layer_ica,partial_random,0.5,0.25,2.0187743e-07,0.00031472635,0.06295619,0.023651306,-0.00600937707349658,0.00022486998932436109,42
ortho_layer_ica,partial_random,1.0,1.0,3.5913618e-07,0.0004225296,0.08521311,0.029089287,-0.0055021680891513824,9.948842489393428e-05,42
ortho_layer_ica,partial_random,1.0,0.5,2.713686e-07,0.00036983375,0.074098036,0.02540433,-0.005969558842480183,0.00037526493542827666,42
ortho_layer_ica,partial_random,1.0,0.25,2.3167131e-07,0.00033939243,0.06790106,0.024751404,-0.0059200613759458065,0.0002940682170446962,42
ortho_layer_ica,harmonic_spatial,0.0,1.0,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,harmonic_spatial,0.0,0.5,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,harmonic_spatial,0.0,0.25,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,harmonic_spatial,0.1,1.0,1.9571249e-07,0.0003091097,0.061900884,0.02331687,-0.006093195639550686,0.00029498699586838484,42
ortho_layer_ica,harmonic_spatial,0.2,1.0,2.0037524e-07,0.00031319473,0.06265794,0.023542797,-0.006101963110268116,0.0003297633957117796,42
ortho_layer_ica,harmonic_spatial,0.5,1.0,2.3208491e-07,0.00033873226,0.06752807,0.025004556,-0.006121183279901743,0.0004260563291609287,42
ortho_layer_ica,harmonic_spatial,1.0,1.0,3.568998e-07,0.00041518704,0.08253639,0.033937335,-0.006010313052684069,0.0004976113559678197,42
ortho_layer_ica,bandlimited_lowpass,0.0,1.0,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_lowpass,0.0,0.5,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_lowpass,0.0,0.25,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_lowpass,0.1,1.0,2.4164294e-07,0.00034464416,0.069273785,0.024444506,-0.005992900114506483,0.00022013828856870532,42
ortho_layer_ica,bandlimited_lowpass,0.2,1.0,3.5588081e-07,0.0004187819,0.085304625,0.027339745,-0.0058288294821977615,0.0002424409904051572,42
ortho_layer_ica,bandlimited_lowpass,0.5,1.0,1.0895786e-06,0.0007232049,0.15114261,0.049086027,-0.00533585948869586,0.00034754385706037283,42
ortho_layer_ica,bandlimited_lowpass,1.0,1.0,3.3231024e-06,0.0012559806,0.26292968,0.10051381,-0.004832365550100803,0.00038618044345639646,42
ortho_layer_ica,bandlimited_highpass,0.0,1.0,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_highpass,0.0,0.5,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_highpass,0.0,0.25,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,bandlimited_highpass,0.1,1.0,1.9447567e-07,0.00030885232,0.061845522,0.022844559,-0.006044038105756044,0.0002726020757108927,42
ortho_layer_ica,bandlimited_highpass,0.2,1.0,1.9787011e-07,0.0003125199,0.06255913,0.022605497,-0.00600147619843483,0.0002813565079122782,42
ortho_layer_ica,bandlimited_highpass,0.5,1.0,2.2723475e-07,0.00033778796,0.067650996,0.022708375,-0.005834188312292099,0.0003136878658551723,42
ortho_layer_ica,bandlimited_highpass,1.0,1.0,3.3845822e-07,0.00041381578,0.08313471,0.026802968,-0.005482526030391455,0.0003824944724328816,42
ortho_layer_ica,spatial_block_noise,0.0,1.0,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,spatial_block_noise,0.0,0.5,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,spatial_block_noise,0.0,0.25,1.9407285e-07,0.00030772257,0.061650988,0.023152715,-0.0060799275524914265,0.00026279082521796227,42
ortho_layer_ica,spatial_block_noise,0.1,1.0,1.9411073e-07,0.00030800997,0.061723374,0.023060665,-0.006078817415982485,0.0002638104488141835,42
ortho_layer_ica,spatial_block_noise,0.2,1.0,1.9432689e-07,0.00030847732,0.061832264,0.022959435,-0.006077218800783157,0.00026493871700949967,42
ortho_layer_ica,spatial_block_noise,0.5,1.0,1.9613186e-07,0.00031086695,0.062360715,0.022670412,-0.006071433424949646,0.0002704236248973757,42
ortho_layer_ica,spatial_block_noise,1.0,1.0,2.0308617e-07,0.00031793155,0.06389113,0.022335319,-0.0060558561235666275,0.0002844672999344766,42
default,partial_random,0.0,1.0,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,partial_random,0.0,0.5,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,partial_random,0.0,0.25,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,partial_random,0.1,1.0,2.969073e-07,0.0003838484,0.07645119,0.028002214,,,42
default,partial_random,0.1,0.5,2.967518e-07,0.00038411358,0.07644504,0.027894687,,,42
default,partial_random,0.1,0.25,2.961282e-07,0.00038376753,0.07640087,0.027744452,,,42
default,partial_random,0.2,1.0,2.9888855e-07,0.00038480558,0.07663294,0.028275942,,,42
default,partial_random,0.2,0.5,2.971215e-07,0.0003842961,0.07642907,0.027975159,,,42
default,partial_random,0.2,0.25,2.9541454e-07,0.0003833437,0.07627722,0.027644793,,,42
default,partial_random,0.5,1.0,3.2084534e-07,0.00039898403,0.0794331,0.02939838,,,42
default,partial_random,0.5,0.5,3.0665004e-07,0.00039057972,0.07758264,0.028431237,,,42
default,partial_random,0.5,0.25,2.9788347e-07,0.00038519793,0.076557815,0.027522963,,,42
default,partial_random,1.0,1.0,4.1627888e-07,0.00045889188,0.09133911,0.03316979,,,42
default,partial_random,1.0,0.5,3.534858e-07,0.00042033382,0.0835576,0.030204749,,,42
default,partial_random,1.0,0.25,3.1722018e-07,0.00039792218,0.0790814,0.027968468,,,42
default,harmonic_spatial,0.0,1.0,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,harmonic_spatial,0.0,0.5,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,harmonic_spatial,0.0,0.25,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,harmonic_spatial,0.1,1.0,2.9803047e-07,0.00038493946,0.076666944,0.027824353,,,42
default,harmonic_spatial,0.2,1.0,3.0110772e-07,0.00038722093,0.07706693,0.027874576,,,42
default,harmonic_spatial,0.5,1.0,3.2596608e-07,0.0004032903,0.08015046,0.029078469,,,42
default,harmonic_spatial,1.0,1.0,4.2340676e-07,0.000454925,0.09034988,0.036194272,,,42
default,bandlimited_lowpass,0.0,1.0,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_lowpass,0.0,0.5,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_lowpass,0.0,0.25,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_lowpass,0.1,1.0,3.3083495e-07,0.00040407665,0.080749385,0.029311199,,,42
default,bandlimited_lowpass,0.2,1.0,4.2514077e-07,0.00046224133,0.09256962,0.03103415,,,42
default,bandlimited_lowpass,0.5,1.0,1.0916892e-06,0.0007461583,0.15153441,0.048461776,,,42
default,bandlimited_lowpass,1.0,1.0,3.989656e-06,0.0013729047,0.281278,0.12589927,,,42
default,bandlimited_highpass,0.0,1.0,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_highpass,0.0,0.5,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_highpass,0.0,0.25,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,bandlimited_highpass,0.1,1.0,2.9747554e-07,0.00038490485,0.076616965,0.027838446,,,42
default,bandlimited_highpass,0.2,1.0,2.9934066e-07,0.0003864835,0.07687864,0.027905937,,,42
default,bandlimited_highpass,0.5,1.0,3.1761635e-07,0.0003995016,0.07938134,0.028663205,,,42
default,bandlimited_highpass,1.0,1.0,3.95453e-07,0.00044592356,0.08855461,0.033550147,,,42
default,spatial_block_noise,0.0,1.0,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,spatial_block_noise,0.0,0.5,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,spatial_block_noise,0.0,0.25,2.9771104e-07,0.00038478134,0.07664365,0.027879521,,,42
default,spatial_block_noise,0.1,1.0,2.979177e-07,0.00038484237,0.0766689,0.027943686,,,42
