model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
ortho_layer_ica,partial_random,0.0,1.0,2.1991973e-07,0.00032467878,0.06487833,0.026434952,-0.010035041719675064,0.0005447823787108064,0
ortho_layer_ica,partial_random,0.0,0.5,2.1991973e-07,0.00032467878,0.06487833,0.026434952,-0.010035041719675064,0.0005447823787108064,0
ortho_layer_ica,partial_random,0.0,0.25,2.1991973e-07,0.00032467878,0.06487833,0.026434952,-0.010035041719675064,0.0005447823787108064,0
ortho_layer_ica,partial_random,0.1,1.0,2.217712e-07,0.00032647865,0.065272965,0.026175607,-0.010014479048550129,0.00047564093256369233,0
ortho_layer_ica,partial_random,0.1,0.5,2.2102715e-07,0.00032537433,0.06503644,0.026472013,-0.010022187605500221,0.0004904701490886509,0
ortho_layer_ica,partial_random,0.1,0.25,2.2158622e-07,0.0003258306,0.06508921,0.026556129,-0.010030229575932026,0.0005403846735134721,0
ortho_layer_ica,partial_random,0.2,1.0,2.270492e-07,0.00033123264,0.066237755,0.025998265,-0.00998876802623272,0.0004026019887533039,0
ortho_layer_ica,partial_random,0.2,0.5,2.2381339e-07,0.00032742802,0.065474615,0.026554067,-0.010008111596107483,0.0004387438821140677,0
ortho_layer_ica,partial_random,0.2,0.25,2.2421709e-07,0.00032771766,0.06544698,0.02672148,-0.010028203949332237,0.0005384419928304851,0
ortho_layer_ica,partial_random,0.5,1.0,2.6487052e-07,0.0003603833,0.07220659,0.026655708,-0.009916421957314014,0.0003615969035308808,0
ortho_layer_ica,partial_random,0.5,0.5,2.4266458e-07,0.00034206614,0.06842779,0.027100017,-0.009969910606741905,0.00030989531660452485,0
ortho_layer_ica,partial_random,0.5,0.25,2.3745368e-07,0.0003374967,0.06735155,0.02735292,-0.01001123059540987,0.0005383557290770113,0
ortho_layer_ica,partial_random,1.0,1.0,3.9388766e-07,0.00043972055,0.08899072,0.031037686,-0.00978977233171463,0.0007099537760950625,0
ortho_layer_ica,partial_random,1.0,0.5,3.0996256e-07,0.0003880329,0.077907346,0.029551944,-0.009953523054718971,0.00045747795957140625,0
ortho_layer_ica,partial_random,1.0,0.25,2.772404e-07,0.00036520947,0.07292566,0.02919905,-0.009964412078261375,0.0005126163014210761,0
ortho_layer_ica,harmonic_spatial,0.0,1.0,2.1991973e-07,0.00032467878,0.06487833,0.026434952,-0.010035041719675064,0.0005447823787108064,0
ortho_layer_ica,harmonic_spatial,0.0,0.5,2.1991973e-07,0.00032467878,0.06487833,0.026434952,-0.010035041719675064,0.0005447823787108064,0
