model_type,noise_type,noise_level,noise_fraction,mse,mae,rel_l2,rel_l2_std,avg_ortho_score,std_ortho_score,seed
wavelet,harmonic_spatial,0.0,0.25,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,harmonic_spatial,0.1,1.0,0.00011427776,0.009057573,0.01936227,0.0063729323,,,777
wavelet,harmonic_spatial,0.2,1.0,0.00044858313,0.018002518,0.038261596,0.012939172,,,777
wavelet,harmonic_spatial,0.5,1.0,0.002789198,0.04493135,0.095326446,0.032513823,,,777
wavelet,harmonic_spatial,1.0,1.0,0.011139738,0.08980173,0.1904716,0.06509836,,,777
wavelet,bandlimited_lowpass,0.0,1.0,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_lowpass,0.0,0.5,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_lowpass,0.0,0.25,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_lowpass,0.1,1.0,2.5871212e-05,0.004020708,0.009426795,0.0022907676,,,777
wavelet,bandlimited_lowpass,0.2,1.0,9.3083196e-05,0.00764646,0.01784491,0.004531429,,,777
wavelet,bandlimited_lowpass,0.5,1.0,0.0005597451,0.018772325,0.043738212,0.0112311,,,777
wavelet,bandlimited_lowpass,1.0,1.0,0.0022058666,0.037273765,0.08682129,0.022330407,,,777
wavelet,bandlimited_highpass,0.0,1.0,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_highpass,0.0,0.5,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_highpass,0.0,0.25,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,bandlimited_highpass,0.1,1.0,3.3743918e-06,0.0013545561,0.0034131026,0.00070632587,,,777
wavelet,bandlimited_highpass,0.2,1.0,4.321009e-06,0.001515605,0.0038452067,0.0008917288,,,777
wavelet,bandlimited_highpass,0.5,1.0,1.0802279e-05,0.0022895334,0.005979992,0.0018358774,,,777
wavelet,bandlimited_highpass,1.0,1.0,3.51701e-05,0.0040258123,0.010697877,0.0036295801,,,777
wavelet,spatial_block_noise,0.0,1.0,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,spatial_block_noise,0.0,0.5,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,spatial_block_noise,0.0,0.25,3.0193564e-06,0.0012886911,0.0032374305,0.0006242235,,,777
wavelet,spatial_block_noise,0.1,1.0,3.5943658e-06,0.0014270709,0.0035377312,0.000674408,,,777
wavelet,spatial_block_noise,0.2,1.0,5.2956484e-06,0.001725339,0.004276472,0.0009438266,,,777
wavelet,spatial_block_noise,0.5,1.0,1.7125165e-05,0.0029268789,0.0075136875,0.0024258925,,,777
wavelet,spatial_block_noise,1.0,1.0,5.899445e-05,0.005229196,0.013768044,0.0050517116,,,777
fourier_ortho,partial_random,0.0,1.0,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,partial_random,0.0,0.5,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,partial_random,0.0,0.25,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,partial_random,0.1,1.0,2.390563e-06,0.0012260565,0.002876091,0.0006447779,-33.48090362548828,0.24762798845767975,777
fourier_ortho,partial_random,0.1,0.5,1.3326161e-06,0.0009165622,0.002159623,0.00039994728,-33.47608947753906,0.23247972130775452,777
fourier_ortho,partial_random,0.1,0.25,8.584203e-07,0.00072642544,0.0017295673,0.00032270481,-33.46575927734375,0.23425878584384918,777
fourier_ortho,partial_random,0.2,1.0,8.563525e-06,0.0023268482,0.0054194666,0.0013421075,-33.49773025512695,0.25754472613334656,777
fourier_ortho,partial_random,0.2,0.5,4.3020664e-06,0.0016610951,0.0038690586,0.00080586004,-33.502811431884766,0.23984438180923462,777
fourier_ortho,partial_random,0.2,0.25,2.4315186e-06,0.001230984,0.002896406,0.0006496015,-33.48723602294922,0.2497522383928299,777
fourier_ortho,partial_random,0.5,1.0,5.177952e-05,0.005730518,0.013303621,0.0033950196,-33.509132385253906,0.31671199202537537,777
fourier_ortho,partial_random,0.5,0.5,2.5079245e-05,0.0040227827,0.00932244,0.0020490568,-33.586883544921875,0.3034563660621643,777
fourier_ortho,partial_random,0.5,0.25,1.3480409e-05,0.0028954241,0.006786817,0.0016953683,-33.5453987121582,0.3188595473766327,777
fourier_ortho,partial_random,1.0,1.0,0.00020621638,0.011444273,0.02654281,0.0067908224,-33.31801223754883,0.2732945382595062,777
fourier_ortho,partial_random,1.0,0.5,9.92528e-05,0.008010682,0.018537948,0.004108296,-33.48953628540039,0.2746703326702118,777
fourier_ortho,partial_random,1.0,0.25,5.3000043e-05,0.005738821,0.013440119,0.0034327453,-33.53852844238281,0.3467407524585724,777
fourier_ortho,harmonic_spatial,0.0,1.0,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,harmonic_spatial,0.0,0.5,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,harmonic_spatial,0.0,0.25,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,harmonic_spatial,0.1,1.0,0.000112702146,0.009026286,0.019162236,0.006530881,-33.38666534423828,0.18134479224681854,777
fourier_ortho,harmonic_spatial,0.2,1.0,0.0004493275,0.018032108,0.038252477,0.013069404,-33.29108428955078,0.3053867816925049,777
fourier_ortho,harmonic_spatial,0.5,1.0,0.0028038947,0.045050666,0.09555039,0.032672826,-33.005096435546875,0.670745313167572,777
fourier_ortho,harmonic_spatial,1.0,1.0,0.011208868,0.090080045,0.19104394,0.06532647,-32.95146942138672,0.5401814579963684,777
fourier_ortho,bandlimited_lowpass,0.0,1.0,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_lowpass,0.0,0.5,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_lowpass,0.0,0.25,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_lowpass,0.1,1.0,2.1736787e-05,0.0036907769,0.008602714,0.0022677653,-33.53083419799805,0.2969195544719696,777
fourier_ortho,bandlimited_lowpass,0.2,1.0,8.5812164e-05,0.007334234,0.01708685,0.0045378488,-33.571598052978516,0.3803252577781677,777
fourier_ortho,bandlimited_lowpass,0.5,1.0,0.0005340265,0.018294754,0.04262246,0.011341575,-33.500362396240234,0.5768255591392517,777
fourier_ortho,bandlimited_lowpass,1.0,1.0,0.002133291,0.036558677,0.08518761,0.02268622,-33.016578674316406,0.7108395099639893,777
fourier_ortho,bandlimited_highpass,0.0,1.0,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_highpass,0.0,0.5,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_highpass,0.0,0.25,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,bandlimited_highpass,0.1,1.0,3.8498482e-07,0.00046291965,0.0011486126,0.00022974295,-33.483367919921875,0.24671204388141632,777
fourier_ortho,bandlimited_highpass,0.2,1.0,5.155154e-07,0.0005343521,0.0013424766,0.00020877468,-33.49663162231445,0.27107807993888855,777
fourier_ortho,bandlimited_highpass,0.5,1.0,1.428712e-06,0.0008483418,0.0022639986,0.00018117316,-33.5098762512207,0.3061399459838867,777
fourier_ortho,bandlimited_highpass,1.0,1.0,4.7391986e-06,0.0014928271,0.004133908,0.00026358935,-33.39789581298828,0.3321358263492584,777
fourier_ortho,spatial_block_noise,0.0,1.0,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,spatial_block_noise,0.0,0.5,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,spatial_block_noise,0.0,0.25,3.412042e-07,0.00043322734,0.0010751825,0.00023919102,-33.462059020996094,0.22830431163311005,777
fourier_ortho,spatial_block_noise,0.1,1.0,8.838226e-07,0.0006881815,0.0017266711,0.00046184307,-33.4636344909668,0.23023328185081482,777
fourier_ortho,spatial_block_noise,0.2,1.0,2.5100553e-06,0.0011109272,0.0028546571,0.0009905234,-33.460289001464844,0.23311865329742432,777
fourier_ortho,spatial_block_noise,0.5,1.0,1.3875218e-05,0.0025303483,0.0066146557,0.0026172313,-33.44317626953125,0.233578622341156,777
fourier_ortho,spatial_block_noise,1.0,1.0,5.426321e-05,0.0049736737,0.013043043,0.00527901,-33.454872131347656,0.24422670900821686,777
default,partial_random,0.0,1.0,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,partial_random,0.0,0.5,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,partial_random,0.0,0.25,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,partial_random,0.1,1.0,0.00013396441,0.008753569,0.020478597,0.008028532,,,777
default,partial_random,0.1,0.5,0.00013196739,0.008680446,0.020268373,0.008107099,,,777
default,partial_random,0.1,0.25,0.00013066555,0.008635722,0.020148747,0.008116017,,,777
default,partial_random,0.2,1.0,0.00014650704,0.009223039,0.021678228,0.0077214725,,,777
default,partial_random,0.2,0.5,0.00013811573,0.008927199,0.020891247,0.007904795,,,777
default,partial_random,0.2,0.25,0.00013354974,0.008762896,0.020465303,0.007972295,,,777
default,partial_random,0.5,1.0,0.00023530466,0.011965193,0.02823012,0.007502712,,,777
default,partial_random,0.5,0.5,0.0001813695,0.010441672,0.024548693,0.0073344866,,,777
default,partial_random,0.5,0.25,0.00015523392,0.009588522,0.022506554,0.007401918,,,777
default,partial_random,1.0,1.0,0.0005535961,0.018547546,0.04352033,0.0109184235,,,777
default,partial_random,1.0,0.5,0.00033615448,0.014465457,0.0338993,0.008416113,,,777
default,partial_random,1.0,0.25,0.00023474869,0.012028067,0.028260538,0.00719257,,,777
default,harmonic_spatial,0.0,1.0,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,harmonic_spatial,0.0,0.5,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,harmonic_spatial,0.0,0.25,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,harmonic_spatial,0.1,1.0,0.00023688436,0.012214483,0.02819561,0.007990878,,,777
default,harmonic_spatial,0.2,1.0,0.0005656252,0.019492665,0.04338968,0.013130556,,,777
default,harmonic_spatial,0.5,1.0,0.0028762198,0.044714794,0.09629808,0.034457356,,,777
default,harmonic_spatial,1.0,1.0,0.011047422,0.087648526,0.18746792,0.07102808,,,777
default,bandlimited_lowpass,0.0,1.0,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_lowpass,0.0,0.5,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_lowpass,0.0,0.25,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_lowpass,0.1,1.0,0.00015374906,0.009423053,0.022164188,0.008036462,,,777
default,bandlimited_lowpass,0.2,1.0,0.00022215175,0.011517377,0.027202839,0.008059948,,,777
default,bandlimited_lowpass,0.5,1.0,0.00069664157,0.02074522,0.048721753,0.012636582,,,777
default,bandlimited_lowpass,1.0,1.0,0.0023888762,0.038563587,0.089985065,0.024597539,,,777
default,bandlimited_highpass,0.0,1.0,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_highpass,0.0,0.5,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_highpass,0.0,0.25,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,bandlimited_highpass,0.1,1.0,0.00013242656,0.008690138,0.020300176,0.008140942,,,777
default,bandlimited_highpass,0.2,1.0,0.00013961944,0.008967988,0.0209944,0.007999167,,,777
default,bandlimited_highpass,0.5,1.0,0.00018952029,0.010650757,0.025006117,0.007857502,,,777
default,bandlimited_highpass,1.0,1.0,0.00036772594,0.014991569,0.035120547,0.01017343,,,777
default,spatial_block_noise,0.0,1.0,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,spatial_block_noise,0.0,0.5,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,spatial_block_noise,0.0,0.25,0.00012994935,0.008591589,0.020049565,0.008196576,,,777
default,spatial_block_noise,0.1,1.0,0.00013104311,0.008631631,0.020152383,0.008190881,,,777
default,spatial_block_noise,0.2,1.0,0.0001341697,0.008750359,0.020455912,0.008137007,,,777
default,spatial_block_noise,0.5,1.0,0.00015572053,0.009516962,0.022374248,0.007920513,,,777
default,spatial_block_noise,1.0,1.0,0.00023240907,0.011774392,0.027791196,0.008407977,,,777
nomad,partial_random,0.0,1.0,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,partial_random,0.0,0.5,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,partial_random,0.0,0.25,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,partial_random,0.1,1.0,0.026068537,0.12989765,0.29353034,0.07684593,,,777
nomad,partial_random,0.1,0.5,0.02606849,0.12989669,0.29353005,0.076845996,,,777
nomad,partial_random,0.1,0.25,0.026068468,0.12989755,0.29352987,0.07684596,,,777
nomad,partial_random,0.2,1.0,0.026068807,0.12989902,0.29353207,0.0768456,,,777
nomad,partial_random,0.2,0.5,0.026068626,0.12989683,0.2935309,0.07684584,,,777
nomad,partial_random,0.2,0.25,0.026068524,0.12989847,0.2935303,0.07684582,,,777
nomad,partial_random,0.5,1.0,0.026070677,0.12990566,0.29354426,0.07684323,,,777
nomad,partial_random,0.5,0.5,0.026069533,0.12989882,0.29353687,0.07684457,,,777
nomad,partial_random,0.5,0.25,0.026068943,0.12990184,0.2935331,0.076845,,,777
nomad,partial_random,1.0,1.0,0.026077336,0.12992558,0.29358763,0.07683464,,,777
nomad,partial_random,1.0,0.5,0.026072765,0.12990654,0.2935582,0.07683979,,,777
nomad,partial_random,1.0,0.25,0.02607044,0.12990956,0.2935431,0.07684227,,,777
nomad,harmonic_spatial,0.0,1.0,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,harmonic_spatial,0.0,0.5,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,harmonic_spatial,0.0,0.25,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,harmonic_spatial,0.1,1.0,0.026068455,0.12989601,0.29352978,0.07684607,,,777
nomad,harmonic_spatial,0.2,1.0,0.02606851,0.12989548,0.29353017,0.07684602,,,777
nomad,harmonic_spatial,0.5,1.0,0.026069026,0.12989455,0.29353347,0.07684534,,,777
nomad,harmonic_spatial,1.0,1.0,0.026070967,0.12989569,0.29354623,0.07684238,,,777
nomad,bandlimited_lowpass,0.0,1.0,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_lowpass,0.0,0.5,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_lowpass,0.0,0.25,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_lowpass,0.1,1.0,0.02606917,0.12991166,0.2935348,0.076843925,,,777
nomad,bandlimited_lowpass,0.2,1.0,0.026071196,0.12992959,0.29354885,0.076838374,,,777
nomad,bandlimited_lowpass,0.5,1.0,0.026085103,0.13000192,0.293645,0.076801285,,,777
nomad,bandlimited_lowpass,1.0,1.0,0.026134355,0.13018747,0.2939837,0.076675065,,,777
nomad,bandlimited_highpass,0.0,1.0,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_highpass,0.0,0.5,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_highpass,0.0,0.25,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,bandlimited_highpass,0.1,1.0,0.026068471,0.12989604,0.2935299,0.07684594,,,777
nomad,bandlimited_highpass,0.2,1.0,0.026068531,0.12989548,0.29353032,0.076845735,,,777
nomad,bandlimited_highpass,0.5,1.0,0.026068918,0.12989436,0.29353306,0.07684442,,,777
nomad,bandlimited_highpass,1.0,1.0,0.026070261,0.12989435,0.2935426,0.07683989,,,777
nomad,spatial_block_noise,0.0,1.0,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,spatial_block_noise,0.0,0.5,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,spatial_block_noise,0.0,0.25,0.026068449,0.12989672,0.29352975,0.07684602,,,777
nomad,spatial_block_noise,0.1,1.0,0.026068475,0.12989856,0.29352996,0.07684597,,,777
nomad,spatial_block_noise,0.2,1.0,0.026068553,0.12990052,0.29353043,0.07684584,,,777
nomad,spatial_block_noise,0.5,1.0,0.026069028,0.12990688,0.2935336,0.07684508,,,777
nomad,spatial_block_noise,1.0,1.0,0.026070666,0.12991971,0.2935444,0.076842494,,,777
ortho_ica,partial_random,0.0,1.0,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,partial_random,0.0,0.5,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,partial_random,0.0,0.25,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,partial_random,0.1,1.0,6.160021e-05,0.0061495863,0.014114119,0.004930872,-27.57500648498535,0.02767837420105934,777
ortho_ica,partial_random,0.1,0.5,5.976118e-05,0.006056041,0.013847299,0.005007904,-27.575084686279297,0.02807360701262951,777
ortho_ica,partial_random,0.1,0.25,5.888297e-05,0.006009233,0.013720376,0.0050363503,-27.57497787475586,0.028028041124343872,777
ortho_ica,partial_random,0.2,1.0,7.266048e-05,0.006706657,0.015564923,0.0046473513,-27.57477378845215,0.027275750413537025,777
ortho_ica,partial_random,0.2,0.5,6.518264e-05,0.0063436907,0.014609257,0.0048182816,-27.57516860961914,0.028055189177393913,777
ortho_ica,partial_random,0.2,0.25,6.164046e-05,0.006162256,0.014132637,0.0048952415,-27.575061798095703,0.02796539105474949,777
ortho_ica,partial_random,0.5,1.0,0.00015060265,0.009759308,0.02286211,0.00503415,-27.57135581970215,0.02614455670118332,777
ortho_ica,partial_random,0.5,0.5,0.000103426406,0.008080162,0.018878773,0.0044624116,-27.574092864990234,0.028010305017232895,777
ortho_ica,partial_random,0.5,0.25,8.117801e-05,0.0071338206,0.016606865,0.004384025,-27.574657440185547,0.02779291570186615,777
ortho_ica,partial_random,1.0,1.0,0.00042979934,0.016546482,0.03854006,0.008961891,-27.556604385375977,0.024573033675551414,777
ortho_ica,partial_random,1.0,0.5,0.00024040462,0.012406976,0.0290101,0.0059010144,-27.567913055419922,0.02797367237508297,777
ortho_ica,partial_random,1.0,0.25,0.0001512629,0.009809738,0.023006983,0.0046194596,-27.571802139282227,0.027547363191843033,777
ortho_ica,harmonic_spatial,0.0,1.0,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,harmonic_spatial,0.0,0.5,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,harmonic_spatial,0.0,0.25,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,harmonic_spatial,0.1,1.0,0.00016996909,0.010682685,0.02407251,0.0061689657,-27.5744571685791,0.02801424451172352,777
ortho_ica,harmonic_spatial,0.2,1.0,0.00050560693,0.018837122,0.041082352,0.01226341,-27.569644927978516,0.028238683938980103,777
ortho_ica,harmonic_spatial,0.5,1.0,0.0028538457,0.04530787,0.09664249,0.03222532,-27.528615951538086,0.03075132705271244,777
ortho_ica,harmonic_spatial,1.0,1.0,0.011156388,0.08972779,0.19064209,0.065071926,-27.378332138061523,0.040024690330028534,777
ortho_ica,bandlimited_lowpass,0.0,1.0,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,bandlimited_lowpass,0.0,0.5,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,bandlimited_lowpass,0.0,0.25,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
ortho_ica,bandlimited_lowpass,0.1,1.0,8.0107646e-05,0.007059887,0.01644827,0.0045109554,-27.573837280273438,0.02795768901705742,777
ortho_ica,bandlimited_lowpass,0.2,1.0,0.00014644444,0.009604526,0.022555957,0.004871608,-27.571557998657227,0.02793627604842186,777
ortho_ica,bandlimited_lowpass,0.5,1.0,0.0006124961,0.019604946,0.045910347,0.011057346,-27.556713104248047,0.028653530403971672,777
ortho_ica,bandlimited_lowpass,1.0,1.0,0.0022886575,0.037823386,0.08832536,0.023132129,-27.505596160888672,0.032223377376794815,777
ortho_ica,bandlimited_highpass,0.0,1.0,5.8003672e-05,0.0059605027,0.013580146,0.0050950106,-27.574787139892578,0.028093324974179268,777
